"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"2007"	"2007"	"North Carolina"	"37"	"Durham County, NC"	"37063"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	16	99987	Unreliable	9.1	26.0	4.0	Unreliable	8.2	23.2	3.6	0.0%
	"2007"	"2007"	"North Carolina"	"37"	"Forsyth County, NC"	"37067"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	92712	Unreliable	5.2	19.8	3.4	Unreliable	5.3	20.3	3.5	0.0%
	"2007"	"2007"	"North Carolina"	"37"	"Guilford County, NC"	"37081"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	21	153743	13.7	8.5	20.9	3.0	12.4	7.6	19.1	2.8	0.0%
	"2007"	"2007"	"North Carolina"	"37"	"Guilford County, NC"	"37081"	"Medium Metro"	"3"	"White"	"2106-3"	10	293089	Unreliable	1.6	6.3	1.1	Unreliable	1.8	6.8	1.2	0.0%
	"2007"	"2007"	"North Carolina"	"37"	"Mecklenburg County, NC"	"37119"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	42	268576	15.6	11.3	21.1	2.4	14.5	10.4	19.7	2.3	0.0%
	"2007"	"2007"	"North Carolina"	"37"	"Mecklenburg County, NC"	"37119"	"Large Central Metro"	"1"	"White"	"2106-3"	14	546166	Unreliable	1.4	4.3	0.7	Unreliable	1.3	4.0	0.7	0.0%
	"2007"	"2007"	"North Carolina"	"37"	"Robeson County, NC"	"37155"	"Micropolitan (Nonmetro)"	"5"	"American Indian or Alaska Native"	"1002-5"	15	52236	Unreliable	16.1	47.4	7.4	Unreliable	15.8	46.5	7.3	0.0%
	"2007"	"2007"	"North Carolina"	"37"	"Robeson County, NC"	"37155"	"Micropolitan (Nonmetro)"	"5"	"Black or African American"	"2054-5"	10	32839	Unreliable	14.6	56.0	9.6	Unreliable	14.9	57.2	10.0	0.0%
	"2007"	"2007"	"North Carolina"	"37"	"Wake County, NC"	"37183"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	12	176198	Unreliable	3.5	11.9	2.0	Unreliable	3.4	12.3	2.1	0.0%
	"2007"	"2007"	"North Carolina"	"37"	"Wayne County, NC"	"37191"	"Small Metro"	"4"	"Black or African American"	"2054-5"	11	39473	Unreliable	13.9	49.9	8.4	Unreliable	15.1	54.1	9.2	0.0%
	"2007"	"2007"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	82	394143	20.8	16.5	25.8	2.3	21.8	17.3	27.1	2.4	0.1%
	"2007"	"2007"	"Ohio"	"39"	"Cuyahoga County, OH"	"39035"	"Large Central Metro"	"1"	"White"	"2106-3"	20	867992	2.3	1.4	3.6	0.5	2.5	1.5	3.9	0.6	0.0%
	"2007"	"2007"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	44	247242	17.8	12.9	23.9	2.7	16.4	11.9	22.0	2.5	0.0%
	"2007"	"2007"	"Ohio"	"39"	"Franklin County, OH"	"39049"	"Large Central Metro"	"1"	"White"	"2106-3"	17	828580	Unreliable	1.2	3.3	0.5	Unreliable	1.1	3.0	0.5	0.0%
	"2007"	"2007"	"Ohio"	"39"	"Hamilton County, OH"	"39061"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	55	210130	26.2	19.7	34.1	3.5	25.9	19.5	33.8	3.5	0.0%
	"2007"	"2007"	"Ohio"	"39"	"Mahoning County, OH"	"39099"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	27	40792	66.2	43.6	96.3	12.7	65.5	42.8	95.9	12.7	0.0%
	"2007"	"2007"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	26	117630	22.1	14.4	32.4	4.3	23.3	15.2	34.2	4.6	0.0%
	"2007"	"2007"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"Medium Metro"	"3"	"White"	"2106-3"	11	411116	Unreliable	1.3	4.8	0.8	Unreliable	1.4	5.0	0.8	0.0%
	"2007"	"2007"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	24	116781	20.6	13.2	30.6	4.2	19.2	12.2	28.8	4.0	0.0%
	"2007"	"2007"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Large Central Metro"	"1"	"White"	"2106-3"	19	523640	Unreliable	2.2	5.7	0.8	Unreliable	2.2	5.6	0.8	0.0%
	"2007"	"2007"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	17	69647	Unreliable	14.2	39.1	5.9	Unreliable	13.4	38.2	5.9	0.0%
	"2007"	"2007"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Medium Metro"	"3"	"White"	"2106-3"	13	457510	Unreliable	1.5	4.9	0.8	Unreliable	1.6	5.0	0.8	0.0%
	"2007"	"2007"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	60	167329	35.9	27.4	46.2	4.6	36.1	27.4	46.6	4.7	0.1%
	"2007"	"2007"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Large Central Metro"	"1"	"White"	"2106-3"	14	1019939	Unreliable	0.8	2.3	0.4	Unreliable	0.8	2.5	0.4	0.0%
	"2007"	"2007"	"Pennsylvania"	"42"	"Dauphin County, PA"	"42043"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	11	51139	Unreliable	10.7	38.5	6.5	Unreliable	11.1	39.9	6.8	0.0%
	"2007"	"2007"	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	34	107591	31.6	21.9	44.2	5.4	29.3	20.1	41.1	5.1	0.0%
	"2007"	"2007"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	253	693589	36.5	32.0	41.0	2.3	35.8	31.3	40.2	2.3	0.2%
	"2007"	"2007"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Large Central Metro"	"1"	"White"	"2106-3"	49	692604	7.1	5.2	9.4	1.0	6.5	4.8	8.7	0.9	0.0%
	"2007"	"2007"	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	25	107299	23.3	15.1	34.4	4.7	22.1	14.2	32.9	4.5	0.0%
	"2007"	"2007"	"South Carolina"	"45"	"Charleston County, SC"	"45019"	"Medium Metro"	"3"	"White"	"2106-3"	13	222803	Unreliable	3.1	10.0	1.6	Unreliable	3.0	9.8	1.6	0.0%
	"2007"	"2007"	"South Carolina"	"45"	"Richland County, SC"	"45079"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	31	172055	18.0	12.2	25.6	3.2	15.7	10.6	22.5	2.9	0.0%
	"2007"	"2007"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	30	172870	17.4	11.7	24.8	3.2	15.9	10.6	23.0	3.0	0.0%
	"2007"	"2007"	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Large Central Metro"	"1"	"White"	"2106-3"	25	408697	6.1	4.0	9.0	1.2	5.7	3.7	8.5	1.2	0.0%
	"2007"	"2007"	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	67669	Unreliable	7.1	27.2	4.7	Unreliable	7.1	27.3	4.8	0.0%
	"2007"	"2007"	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Medium Metro"	"3"	"White"	"2106-3"	14	370402	Unreliable	2.1	6.3	1.0	Unreliable	2.0	6.2	1.0	0.0%
	"2007"	"2007"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	117	481363	24.3	19.9	28.7	2.2	23.1	18.9	27.4	2.2	0.1%
	"2007"	"2007"	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Large Central Metro"	"1"	"White"	"2106-3"	21	413700	5.1	3.1	7.8	1.1	5.2	3.2	8.0	1.1	0.0%
	"2007"	"2007"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	17	129570	Unreliable	7.6	21.0	3.2	Unreliable	7.4	21.1	3.2	0.0%
	"2007"	"2007"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"White"	"2106-3"	65	1420284	4.6	3.5	5.8	0.6	4.4	3.4	5.7	0.6	0.1%
	"2007"	"2007"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	76	523387	14.5	11.4	18.2	1.7	13.5	10.6	16.9	1.6	0.1%
	"2007"	"2007"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"White"	"2106-3"	114	1624622	7.0	5.7	8.3	0.7	6.6	5.4	7.8	0.6	0.1%
	"2007"	"2007"	"Texas"	"48"	"Fort Bend County, TX"	"48157"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	10	115490	Unreliable	4.2	15.9	2.7	Unreliable	4.1	15.8	2.7	0.0%
	"2007"	"2007"	"Texas"	"48"	"Fort Bend County, TX"	"48157"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	313211	Unreliable	1.5	5.9	1.0	Unreliable	1.6	6.1	1.1	0.0%
	"2007"	"2007"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	109	763773	14.3	11.6	17.0	1.4	13.1	10.6	15.6	1.3	0.1%
	"2007"	"2007"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"White"	"2106-3"	184	2812119	6.5	5.6	7.5	0.5	6.3	5.4	7.2	0.5	0.2%
	"2007"	"2007"	"Texas"	"48"	"Hidalgo County, TX"	"48215"	"Medium Metro"	"3"	"White"	"2106-3"	16	699150	Unreliable	1.3	3.7	0.6	Unreliable	1.3	3.6	0.6	0.0%
	"2007"	"2007"	"Texas"	"48"	"Jefferson County, TX"	"48245"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	16	86534	Unreliable	10.6	30.0	4.6	Unreliable	10.1	28.8	4.5	0.0%
	"2007"	"2007"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	379770	Unreliable	1.3	4.8	0.8	Unreliable	1.3	5.0	0.9	0.0%
	"2007"	"2007"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	20	256742	7.8	4.8	12.0	1.7	7.0	4.3	10.8	1.6	0.0%
	"2007"	"2007"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"White"	"2106-3"	37	1348481	2.7	1.9	3.8	0.5	2.7	1.9	3.7	0.4	0.0%
	"2007"	"2007"	"Texas"	"48"	"Travis County, TX"	"48453"	"Large Central Metro"	"1"	"White"	"2106-3"	14	793522	Unreliable	1.0	3.0	0.5	Unreliable	0.8	2.6	0.4	0.0%
	"2007"	"2007"	"Texas"	"48"	"Webb County, TX"	"48479"	"Medium Metro"	"3"	"White"	"2106-3"	13	230232	Unreliable	3.0	9.7	1.6	Unreliable	2.6	8.5	1.4	0.0%
	"2007"	"2007"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Large Central Metro"	"1"	"White"	"2106-3"	24	901321	2.7	1.7	4.0	0.5	2.6	1.6	3.8	0.5	0.0%
	"2007"	"2007"	"Virginia"	"51"	"Newport News city, VA"	"51700"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	20	77752	25.7	15.7	39.7	5.8	22.6	13.8	35.0	5.1	0.0%
	"2007"	"2007"	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	27	109998	24.5	16.2	35.7	4.7	22.0	14.2	32.5	4.4	0.0%
	"2007"	"2007"	"Virginia"	"51"	"Portsmouth city, VA"	"51740"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	10	52796	Unreliable	9.1	34.8	6.0	Unreliable	8.8	33.9	5.9	0.0%
	"2007"	"2007"	"Virginia"	"51"	"Richmond city, VA"	"51760"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	47	109340	43.0	31.6	57.2	6.3	42.3	30.9	56.6	6.3	0.0%
	"2007"	"2007"	"Washington"	"53"	"King County, WA"	"53033"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	17	130099	Unreliable	7.6	20.9	3.2	Unreliable	7.2	19.7	3.0	0.0%
	"2007"	"2007"	"Washington"	"53"	"King County, WA"	"53033"	"Large Central Metro"	"1"	"White"	"2106-3"	28	1405572	2.0	1.3	2.9	0.4	1.8	1.2	2.7	0.4	0.0%
	"2007"	"2007"	"Washington"	"53"	"Pierce County, WA"	"53053"	"Large Fringe Metro"	"2"	"White"	"2106-3"	13	626770	Unreliable	1.1	3.5	0.6	Unreliable	1.1	3.7	0.6	0.0%
	"2007"	"2007"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	76	258881	29.4	23.1	36.7	3.4	26.3	20.7	33.1	3.1	0.1%
	"2007"	"2007"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Large Central Metro"	"1"	"White"	"2106-3"	16	629831	Unreliable	1.5	4.1	0.6	Unreliable	1.5	4.2	0.6	0.0%
	"2008"	"2008"	"Alabama"	"01"	"Calhoun County, AL"	"01015"	"Small Metro"	"4"	"Black or African American"	"2054-5"	11	24544	Unreliable	22.4	80.2	13.5	Unreliable	20.1	72.2	12.3	0.0%
	"2008"	"2008"	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	82	276934	29.6	23.5	36.8	3.3	28.9	22.9	36.0	3.2	0.1%
	"2008"	"2008"	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"White"	"2106-3"	17	367490	Unreliable	2.7	7.4	1.1	Unreliable	2.8	7.7	1.2	0.0%
	"2008"	"2008"	"Alabama"	"01"	"Madison County, AL"	"01089"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	11	79946	Unreliable	6.9	24.6	4.1	Unreliable	6.1	21.7	3.7	0.0%
	"2008"	"2008"	"Alabama"	"01"	"Mobile County, AL"	"01097"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	44	143285	30.7	22.3	41.2	4.6	31.9	23.0	43.1	4.9	0.0%
	"2008"	"2008"	"Alabama"	"01"	"Mobile County, AL"	"01097"	"Medium Metro"	"3"	"White"	"2106-3"	16	254004	Unreliable	3.6	10.2	1.6	Unreliable	3.9	11.0	1.7	0.0%
	"2008"	"2008"	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	23	124255	18.5	11.7	27.8	3.9	16.1	10.2	24.2	3.4	0.0%
	"2008"	"2008"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	37	213221	17.4	12.2	23.9	2.9	16.9	11.8	23.6	2.9	0.0%
	"2008"	"2008"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"White"	"2106-3"	166	3300491	5.0	4.3	5.8	0.4	5.0	4.3	5.8	0.4	0.1%
	"2008"	"2008"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"Small Metro"	"4"	"White"	"2106-3"	10	188557	Unreliable	2.5	9.8	1.7	Unreliable	2.5	10.6	1.9	0.0%
	"2008"	"2008"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"White"	"2106-3"	62	852233	7.3	5.6	9.3	0.9	7.5	5.8	9.7	1.0	0.1%
	"2008"	"2008"	"Arkansas"	"05"	"Jefferson County, AR"	"05069"	"Small Metro"	"4"	"Black or African American"	"2054-5"	10	42961	Unreliable	11.2	42.8	7.4	Unreliable	11.0	45.5	7.8	0.0%
	"2008"	"2008"	"Arkansas"	"05"	"Pulaski County, AR"	"05119"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	28	132951	21.1	14.0	30.4	4.0	20.4	13.4	29.6	3.9	0.0%
	"2008"	"2008"	"Arkansas"	"05"	"Pulaski County, AR"	"05119"	"Medium Metro"	"3"	"White"	"2106-3"	15	233330	Unreliable	3.6	10.6	1.7	Unreliable	3.7	10.9	1.7	0.0%
	"2008"	"2008"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	98	211294	46.4	37.7	56.5	4.7	44.7	36.3	54.6	4.5	0.1%
	"2008"	"2008"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"White"	"2106-3"	32	827644	3.9	2.6	5.5	0.7	3.8	2.6	5.4	0.7	0.0%
	"2008"	"2008"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	36	108243	33.3	23.3	46.0	5.5	32.5	22.6	45.2	5.5	0.0%
	"2008"	"2008"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"White"	"2106-3"	33	738361	4.5	3.1	6.3	0.8	4.8	3.3	6.8	0.8	0.0%
	"2008"	"2008"	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"White"	"2106-3"	34	726367	4.7	3.2	6.5	0.8	4.5	3.1	6.3	0.8	0.0%
	"2008"	"2008"	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"White"	"2106-3"	18	697557	Unreliable	1.5	4.1	0.6	Unreliable	1.5	4.1	0.6	0.0%
	"2008"	"2008"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Asian or Pacific Islander"	"A-PI"	29	1456974	2.0	1.3	2.9	0.4	1.9	1.3	2.8	0.4	0.0%
	"2008"	"2008"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	195	968638	20.1	17.3	23.0	1.4	19.2	16.5	21.9	1.4	0.2%
	"2008"	"2008"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"White"	"2106-3"	421	7154598	5.9	5.3	6.4	0.3	5.5	5.0	6.0	0.3	0.4%
	"2008"	"2008"	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"White"	"2106-3"	12	211262	Unreliable	2.9	9.9	1.6	Unreliable	3.0	10.0	1.7	0.0%
	"2008"	"2008"	"California"	"06"	"Monterey County, CA"	"06053"	"Medium Metro"	"3"	"White"	"2106-3"	28	344355	8.1	5.4	11.8	1.5	7.4	4.9	10.7	1.4	0.0%
	"2008"	"2008"	"California"	"06"	"Orange County, CA"	"06059"	"Large Central Metro"	"1"	"White"	"2106-3"	37	2302172	1.6	1.1	2.2	0.3	1.6	1.1	2.2	0.3	0.0%
	"2008"	"2008"	"California"	"06"	"Riverside County, CA"	"06065"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	10	158360	Unreliable	3.0	11.6	2.0	Unreliable	3.0	11.4	2.0	0.0%
	"2008"	"2008"	"California"	"06"	"Riverside County, CA"	"06065"	"Large Central Metro"	"1"	"White"	"2106-3"	58	1761754	3.3	2.5	4.3	0.4	3.3	2.5	4.3	0.4	0.0%
	"2008"	"2008"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	18	170959	Unreliable	6.2	16.6	2.5	Unreliable	5.5	14.6	2.2	0.0%
	"2008"	"2008"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"White"	"2106-3"	34	965461	3.5	2.4	4.9	0.6	3.6	2.5	5.0	0.6	0.0%
	"2008"	"2008"	"California"	"06"	"San Bernardino County, CA"	"06071"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	25	207165	12.1	7.8	17.8	2.4	10.7	6.8	15.8	2.2	0.0%
	"2008"	"2008"	"California"	"06"	"San Bernardino County, CA"	"06071"	"Large Fringe Metro"	"2"	"White"	"2106-3"	57	1604687	3.6	2.7	4.6	0.5	3.4	2.6	4.5	0.5	0.0%
	"2008"	"2008"	"California"	"06"	"San Diego County, CA"	"06073"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	18	188401	Unreliable	5.7	15.1	2.3	Unreliable	4.7	12.9	1.9	0.0%
	"2008"	"2008"	"California"	"06"	"San Diego County, CA"	"06073"	"Large Central Metro"	"1"	"White"	"2106-3"	28	2412277	1.2	0.8	1.7	0.2	1.1	0.7	1.5	0.2	0.0%
	"2008"	"2008"	"California"	"06"	"San Francisco County, CA"	"06075"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	32	56527	56.6	38.7	79.9	10.0	55.5	38.0	78.4	9.9	0.0%
	"2008"	"2008"	"California"	"06"	"San Francisco County, CA"	"06075"	"Large Central Metro"	"1"	"White"	"2106-3"	20	446364	4.5	2.7	6.9	1.0	4.2	2.5	6.6	1.0	0.0%
	"2008"	"2008"	"California"	"06"	"San Joaquin County, CA"	"06077"	"Medium Metro"	"3"	"White"	"2106-3"	24	482124	5.0	3.2	7.4	1.0	5.0	3.2	7.5	1.0	0.0%
	"2008"	"2008"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"White"	"2106-3"	24	1073937	2.2	1.4	3.3	0.5	2.2	1.4	3.3	0.5	0.0%
	"2008"	"2008"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	21	70321	29.9	18.5	45.6	6.5	27.3	16.9	41.7	6.0	0.0%
	"2008"	"2008"	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"White"	"2106-3"	12	444176	Unreliable	1.4	4.7	0.8	Unreliable	1.4	4.8	0.8	0.0%
	"2008"	"2008"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"White"	"2106-3"	31	388176	8.0	5.4	11.3	1.4	8.1	5.5	11.6	1.5	0.0%
	"2008"	"2008"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"White"	"2106-3"	14	706372	Unreliable	1.1	3.3	0.5	Unreliable	1.1	3.3	0.5	0.0%
	"2008"	"2008"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	11	67486	Unreliable	8.1	29.2	4.9	Unreliable	8.1	28.9	4.9	0.0%
	"2008"	"2008"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"White"	"2106-3"	19	472304	Unreliable	2.4	6.3	0.9	Unreliable	2.3	6.0	0.9	0.0%
	"2008"	"2008"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"White"	"2106-3"	13	520597	Unreliable	1.3	4.3	0.7	Unreliable	1.3	4.1	0.7	0.0%
	"2008"	"2008"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	13	107361	Unreliable	6.4	20.7	3.4	Unreliable	6.0	19.4	3.2	0.0%
	"2008"	"2008"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"White"	"2106-3"	11	748306	Unreliable	0.7	2.6	0.4	Unreliable	0.8	2.9	0.5	0.0%
	"2008"	"2008"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	16	131879	Unreliable	6.9	19.7	3.0	Unreliable	6.0	17.0	2.6	0.0%
	"2008"	"2008"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"White"	"2106-3"	12	712832	Unreliable	0.9	2.9	0.5	Unreliable	1.0	3.3	0.5	0.0%
	"2008"	"2008"	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	14	121113	Unreliable	6.3	19.4	3.1	Unreliable	5.8	17.7	2.8	0.0%
	"2008"	"2008"	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Medium Metro"	"3"	"White"	"2106-3"	13	699565	Unreliable	1.0	3.2	0.5	Unreliable	1.1	3.4	0.6	0.0%
	"2008"	"2008"	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	31	131506	23.6	16.0	33.5	4.2	22.2	15.1	31.5	4.0	0.0%
	"2008"	"2008"	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	115	318392	36.1	29.5	42.7	3.4	36.4	29.7	43.1	3.4	0.1%
	"2008"	"2008"	"Florida"	"12"	"Brevard County, FL"	"12009"	"Medium Metro"	"3"	"White"	"2106-3"	11	468146	Unreliable	1.2	4.2	0.7	Unreliable	1.2	4.5	0.8	0.0%
	"2008"	"2008"	"Florida"	"12"	"Broward County, FL"	"12011"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	36	469921	7.7	5.4	10.6	1.3	7.2	5.0	9.9	1.2	0.0%
	"2008"	"2008"	"Florida"	"12"	"Broward County, FL"	"12011"	"Large Fringe Metro"	"2"	"White"	"2106-3"	24	1182514	2.0	1.3	3.0	0.4	2.0	1.2	3.0	0.4	0.0%
	"2008"	"2008"	"Florida"	"12"	"Duval County, FL"	"12031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	77	261106	29.5	23.3	36.9	3.4	27.1	21.3	34.1	3.1	0.1%
	"2008"	"2008"	"Florida"	"12"	"Duval County, FL"	"12031"	"Large Central Metro"	"1"	"White"	"2106-3"	25	551897	4.5	2.9	6.7	0.9	4.5	2.9	6.6	0.9	0.0%
	"2008"	"2008"	"Florida"	"12"	"Escambia County, FL"	"12033"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	12	70134	Unreliable	8.8	29.9	4.9	Unreliable	8.9	30.1	5.1	0.0%
	"2008"	"2008"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	26	209139	12.4	8.1	18.2	2.4	11.1	7.2	16.4	2.2	0.0%
	"2008"	"2008"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Large Central Metro"	"1"	"White"	"2106-3"	17	935092	Unreliable	1.1	2.9	0.4	Unreliable	1.1	2.9	0.4	0.0%
	"2008"	"2008"	"Florida"	"12"	"Lee County, FL"	"12071"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	10	53812	Unreliable	8.9	34.2	5.9	Unreliable	8.5	32.8	5.7	0.0%
	"2008"	"2008"	"Florida"	"12"	"Lee County, FL"	"12071"	"Medium Metro"	"3"	"White"	"2106-3"	17	544217	Unreliable	1.8	5.0	0.8	Unreliable	2.3	6.2	1.0	0.0%
	"2008"	"2008"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	124	488486	25.4	20.9	29.9	2.3	23.0	18.9	27.1	2.1	0.1%
