"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"2018"	"2018"	"Texas"	"48"	"Bexar County, TX"	"48029"	"Large Central Metro"	"1"	"White"	"2106-3"	81	1702742	4.8	3.8	5.9	0.5	4.8	3.8	6.0	0.5	0.1%
	"2018"	"2018"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	115	632088	18.2	14.9	21.5	1.7	17.5	14.2	20.7	1.6	0.1%
	"2018"	"2018"	"Texas"	"48"	"Dallas County, TX"	"48113"	"Large Central Metro"	"1"	"White"	"2106-3"	58	1785766	3.2	2.5	4.2	0.4	3.2	2.4	4.1	0.4	0.0%
	"2018"	"2018"	"Texas"	"48"	"El Paso County, TX"	"48141"	"Medium Metro"	"3"	"White"	"2106-3"	22	780594	2.8	1.8	4.3	0.6	2.7	1.7	4.1	0.6	0.0%
	"2018"	"2018"	"Texas"	"48"	"Fort Bend County, TX"	"48157"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	15	170229	Unreliable	4.9	14.5	2.3	Unreliable	5.1	15.1	2.4	0.0%
	"2018"	"2018"	"Texas"	"48"	"Galveston County, TX"	"48167"	"Large Fringe Metro"	"2"	"White"	"2106-3"	17	275255	Unreliable	3.6	9.9	1.5	Unreliable	3.8	10.4	1.6	0.0%
	"2018"	"2018"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	158	953089	16.6	14.0	19.2	1.3	15.9	13.4	18.4	1.3	0.1%
	"2018"	"2018"	"Texas"	"48"	"Harris County, TX"	"48201"	"Large Central Metro"	"1"	"White"	"2106-3"	139	3320054	4.2	3.5	4.9	0.4	4.2	3.5	4.9	0.4	0.1%
	"2018"	"2018"	"Texas"	"48"	"Hidalgo County, TX"	"48215"	"Medium Metro"	"3"	"White"	"2106-3"	11	842847	Unreliable	0.7	2.3	0.4	Unreliable	0.6	2.3	0.4	0.0%
	"2018"	"2018"	"Texas"	"48"	"Jefferson County, TX"	"48245"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	18	88711	Unreliable	12.0	32.1	4.8	Unreliable	11.8	32.5	4.9	0.0%
	"2018"	"2018"	"Texas"	"48"	"Lubbock County, TX"	"48303"	"Medium Metro"	"3"	"White"	"2106-3"	10	269628	Unreliable	1.8	6.8	1.2	Unreliable	1.5	6.4	1.1	0.0%
	"2018"	"2018"	"Texas"	"48"	"Montgomery County, TX"	"48339"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	528247	Unreliable	0.9	3.5	0.6	Unreliable	0.9	3.6	0.6	0.0%
	"2018"	"2018"	"Texas"	"48"	"Nueces County, TX"	"48355"	"Medium Metro"	"3"	"White"	"2106-3"	21	332739	6.3	3.9	9.6	1.4	6.8	4.2	10.4	1.5	0.0%
	"2018"	"2018"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	33	377114	8.8	6.0	12.3	1.5	8.2	5.6	11.6	1.4	0.0%
	"2018"	"2018"	"Texas"	"48"	"Tarrant County, TX"	"48439"	"Large Central Metro"	"1"	"White"	"2106-3"	29	1551878	1.9	1.3	2.7	0.3	1.9	1.2	2.7	0.4	0.0%
	"2018"	"2018"	"Texas"	"48"	"Travis County, TX"	"48453"	"Large Central Metro"	"1"	"White"	"2106-3"	19	1016804	Unreliable	1.1	2.9	0.4	Unreliable	1.0	2.8	0.4	0.0%
	"2018"	"2018"	"Texas"	"48"	"Webb County, TX"	"48479"	"Medium Metro"	"3"	"White"	"2106-3"	15	270009	Unreliable	3.1	9.2	1.4	Unreliable	3.1	9.1	1.4	0.0%
	"2018"	"2018"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"Large Central Metro"	"1"	"White"	"2106-3"	12	1024300	Unreliable	0.6	2.0	0.3	Unreliable	0.6	2.1	0.4	0.0%
	"2018"	"2018"	"Virginia"	"51"	"Henrico County, VA"	"51087"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	16	104312	Unreliable	8.8	24.9	3.8	Unreliable	8.6	24.3	3.8	0.0%
	"2018"	"2018"	"Virginia"	"51"	"Hampton city, VA"	"51650"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	14	71656	Unreliable	10.7	32.8	5.2	Unreliable	9.6	30.8	4.9	0.0%
	"2018"	"2018"	"Virginia"	"51"	"Newport News city, VA"	"51700"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	14	79996	Unreliable	9.6	29.4	4.7	Unreliable	9.9	30.3	4.9	0.0%
	"2018"	"2018"	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	23	107539	21.4	13.6	32.1	4.5	18.8	11.6	28.7	4.1	0.0%
	"2018"	"2018"	"Virginia"	"51"	"Petersburg city, VA"	"51730"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	12	25024	Unreliable	24.8	83.8	13.8	Unreliable	23.4	79.0	13.2	0.0%
	"2018"	"2018"	"Virginia"	"51"	"Portsmouth city, VA"	"51740"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	15	53035	Unreliable	15.8	46.6	7.3	Unreliable	16.1	47.5	7.5	0.0%
	"2018"	"2018"	"Virginia"	"51"	"Richmond city, VA"	"51760"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	37	112135	33.0	23.2	45.5	5.4	31.6	22.0	44.0	5.4	0.0%
	"2018"	"2018"	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	10	96999	Unreliable	4.9	19.0	3.3	Unreliable	5.2	19.9	3.5	0.0%
	"2018"	"2018"	"Washington"	"53"	"King County, WA"	"53033"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	15	179179	Unreliable	4.7	13.8	2.2	Unreliable	4.5	13.4	2.1	0.0%
	"2018"	"2018"	"Washington"	"53"	"King County, WA"	"53033"	"Large Central Metro"	"1"	"White"	"2106-3"	34	1551666	2.2	1.5	3.1	0.4	2.2	1.5	3.1	0.4	0.0%
	"2018"	"2018"	"Washington"	"53"	"Pierce County, WA"	"53053"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	11	88506	Unreliable	6.2	22.2	3.7	Unreliable	5.6	20.0	3.4	0.0%
	"2018"	"2018"	"Washington"	"53"	"Pierce County, WA"	"53053"	"Large Fringe Metro"	"2"	"White"	"2106-3"	13	694755	Unreliable	1.0	3.2	0.5	Unreliable	1.0	3.3	0.5	0.0%
	"2018"	"2018"	"Washington"	"53"	"Snohomish County, WA"	"53061"	"Large Fringe Metro"	"2"	"White"	"2106-3"	10	651871	Unreliable	0.7	2.8	0.5	Unreliable	0.8	3.1	0.5	0.0%
	"2018"	"2018"	"Washington"	"53"	"Yakima County, WA"	"53077"	"Small Metro"	"4"	"White"	"2106-3"	18	223039	Unreliable	4.8	12.8	1.9	Unreliable	5.0	13.2	2.0	0.0%
	"2018"	"2018"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	86	269303	31.9	25.5	39.4	3.4	31.7	25.2	39.4	3.5	0.1%
	"2018"	"2018"	"Wisconsin"	"55"	"Milwaukee County, WI"	"55079"	"Large Central Metro"	"1"	"White"	"2106-3"	15	620487	Unreliable	1.4	4.0	0.6	Unreliable	1.4	4.1	0.7	0.0%
	"2019"	"2019"	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	115	290029	39.7	32.4	46.9	3.7	41.1	33.5	48.7	3.9	0.1%
	"2019"	"2019"	"Alabama"	"01"	"Jefferson County, AL"	"01073"	"Large Central Metro"	"1"	"White"	"2106-3"	24	353492	6.8	4.4	10.1	1.4	7.0	4.5	10.6	1.5	0.0%
	"2019"	"2019"	"Alabama"	"01"	"Macon County, AL"	"01087"	"NonCore (Nonmetro)"	"6"	"Black or African American"	"2054-5"	11	14659	Unreliable	37.5	134.3	22.6	Unreliable	31.5	130.7	22.8	0.0%
	"2019"	"2019"	"Alabama"	"01"	"Madison County, AL"	"01089"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	17	95957	Unreliable	10.3	28.4	4.3	Unreliable	9.1	25.8	3.9	0.0%
	"2019"	"2019"	"Alabama"	"01"	"Mobile County, AL"	"01097"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	41	152476	26.9	19.3	36.5	4.2	28.8	20.5	39.3	4.6	0.0%
	"2019"	"2019"	"Alabama"	"01"	"Mobile County, AL"	"01097"	"Medium Metro"	"3"	"White"	"2106-3"	12	247214	Unreliable	2.5	8.5	1.4	Unreliable	2.5	8.8	1.5	0.0%
	"2019"	"2019"	"Alabama"	"01"	"Montgomery County, AL"	"01101"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	34	136090	25.0	17.3	34.9	4.3	25.3	17.4	35.5	4.4	0.0%
	"2019"	"2019"	"Alabama"	"01"	"Talladega County, AL"	"01121"	"Micropolitan (Nonmetro)"	"5"	"Black or African American"	"2054-5"	10	26993	Unreliable	17.8	68.1	11.7	Unreliable	16.9	65.0	11.3	0.0%
	"2019"	"2019"	"Alabama"	"01"	"Tuscaloosa County, AL"	"01125"	"Small Metro"	"4"	"Black or African American"	"2054-5"	15	68857	Unreliable	12.2	35.9	5.6	Unreliable	11.3	34.6	5.5	0.0%
	"2019"	"2019"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"American Indian or Alaska Native"	"1002-5"	11	140815	Unreliable	3.9	14.0	2.4	Unreliable	3.5	13.5	2.3	0.0%
	"2019"	"2019"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	39	321412	12.1	8.6	16.6	1.9	11.0	7.8	15.0	1.8	0.0%
	"2019"	"2019"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"Large Central Metro"	"1"	"White"	"2106-3"	133	3782916	3.5	2.9	4.1	0.3	3.7	3.1	4.3	0.3	0.1%
	"2019"	"2019"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"Medium Metro"	"3"	"White"	"2106-3"	34	903690	3.8	2.6	5.3	0.6	4.0	2.8	5.7	0.7	0.0%
	"2019"	"2019"	"Arkansas"	"05"	"Jefferson County, AR"	"05069"	"Small Metro"	"4"	"Black or African American"	"2054-5"	20	38818	51.5	31.5	79.6	11.5	53.6	32.3	83.7	12.3	0.0%
	"2019"	"2019"	"Arkansas"	"05"	"Mississippi County, AR"	"05093"	"Micropolitan (Nonmetro)"	"5"	"Black or African American"	"2054-5"	15	14788	Unreliable	56.8	167.3	26.2	Unreliable	54.3	166.5	26.2	0.0%
	"2019"	"2019"	"Arkansas"	"05"	"Phillips County, AR"	"05107"	"Micropolitan (Nonmetro)"	"5"	"Black or African American"	"2054-5"	10	11205	Unreliable	42.8	164.1	28.2	Unreliable	52.0	199.4	34.8	0.0%
	"2019"	"2019"	"Arkansas"	"05"	"Pulaski County, AR"	"05119"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	46	152060	30.3	22.1	40.4	4.5	29.6	21.6	39.7	4.4	0.0%
	"2019"	"2019"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	44	203185	21.7	15.7	29.1	3.3	20.5	14.9	27.6	3.1	0.0%
	"2019"	"2019"	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"White"	"2106-3"	25	863717	2.9	1.9	4.3	0.6	3.0	1.9	4.5	0.6	0.0%
	"2019"	"2019"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	24	123238	19.5	12.5	29.0	4.0	19.7	12.5	29.6	4.1	0.0%
	"2019"	"2019"	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"White"	"2106-3"	16	778960	Unreliable	1.2	3.3	0.5	Unreliable	1.2	3.5	0.5	0.0%
	"2019"	"2019"	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	18	64527	Unreliable	16.5	44.1	6.6	Unreliable	14.9	41.0	6.1	0.0%
	"2019"	"2019"	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"White"	"2106-3"	37	781200	4.7	3.3	6.5	0.8	5.0	3.5	6.9	0.8	0.0%
	"2019"	"2019"	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	13	62457	Unreliable	11.1	35.6	5.8	Unreliable	9.5	32.2	5.3	0.0%
	"2019"	"2019"	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"White"	"2106-3"	51	755589	6.7	5.0	8.9	0.9	7.1	5.2	9.3	1.0	0.0%
	"2019"	"2019"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Asian or Pacific Islander"	"A-PI"	13	1654396	Unreliable	0.4	1.3	0.2	Unreliable	0.4	1.4	0.2	0.0%
	"2019"	"2019"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	125	959767	13.0	10.7	15.3	1.2	12.9	10.6	15.2	1.2	0.1%
	"2019"	"2019"	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"White"	"2106-3"	240	7255625	3.3	2.9	3.7	0.2	3.3	2.9	3.7	0.2	0.2%
	"2019"	"2019"	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"White"	"2106-3"	11	232615	Unreliable	2.4	8.5	1.4	Unreliable	2.5	8.9	1.5	0.0%
	"2019"	"2019"	"California"	"06"	"Orange County, CA"	"06059"	"Large Central Metro"	"1"	"White"	"2106-3"	28	2323333	1.2	0.8	1.7	0.2	1.2	0.8	1.8	0.2	0.0%
	"2019"	"2019"	"California"	"06"	"Riverside County, CA"	"06065"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	17	200032	Unreliable	5.0	13.6	2.1	Unreliable	5.0	13.7	2.1	0.0%
	"2019"	"2019"	"California"	"06"	"Riverside County, CA"	"06065"	"Large Central Metro"	"1"	"White"	"2106-3"	59	2010971	2.9	2.2	3.8	0.4	3.0	2.3	3.9	0.4	0.0%
	"2019"	"2019"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	28	197466	14.2	9.4	20.5	2.7	14.1	9.3	20.5	2.7	0.0%
	"2019"	"2019"	"California"	"06"	"Sacramento County, CA"	"06067"	"Large Central Metro"	"1"	"White"	"2106-3"	20	1016703	2.0	1.2	3.0	0.4	2.0	1.2	3.1	0.4	0.0%
	"2019"	"2019"	"California"	"06"	"San Bernardino County, CA"	"06071"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	36	224121	16.1	11.3	22.2	2.7	15.0	10.4	21.0	2.6	0.0%
	"2019"	"2019"	"California"	"06"	"San Bernardino County, CA"	"06071"	"Large Fringe Metro"	"2"	"White"	"2106-3"	77	1705518	4.5	3.6	5.6	0.5	4.5	3.6	5.7	0.5	0.1%
	"2019"	"2019"	"California"	"06"	"San Diego County, CA"	"06073"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	11	213144	Unreliable	2.6	9.2	1.6	Unreliable	2.4	9.2	1.6	0.0%
	"2019"	"2019"	"California"	"06"	"San Diego County, CA"	"06073"	"Large Central Metro"	"1"	"White"	"2106-3"	36	2595519	1.4	1.0	1.9	0.2	1.4	1.0	1.9	0.2	0.0%
	"2019"	"2019"	"California"	"06"	"San Francisco County, CA"	"06075"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	18	55388	Unreliable	19.3	51.4	7.7	Unreliable	18.5	50.7	7.7	0.0%
	"2019"	"2019"	"California"	"06"	"San Joaquin County, CA"	"06077"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	18	72114	Unreliable	14.8	39.4	5.9	Unreliable	14.5	38.7	5.8	0.0%
	"2019"	"2019"	"California"	"06"	"San Joaquin County, CA"	"06077"	"Medium Metro"	"3"	"White"	"2106-3"	20	523349	3.8	2.3	5.9	0.9	3.9	2.4	6.1	0.9	0.0%
	"2019"	"2019"	"California"	"06"	"Santa Barbara County, CA"	"06083"	"Medium Metro"	"3"	"White"	"2106-3"	11	390302	Unreliable	1.4	5.0	0.8	Unreliable	1.3	4.6	0.8	0.0%
	"2019"	"2019"	"California"	"06"	"Santa Clara County, CA"	"06085"	"Large Central Metro"	"1"	"White"	"2106-3"	16	1051486	Unreliable	0.9	2.5	0.4	Unreliable	0.8	2.5	0.4	0.0%
	"2019"	"2019"	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	17	75506	Unreliable	13.1	36.0	5.5	Unreliable	13.9	39.5	6.0	0.0%
	"2019"	"2019"	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"White"	"2106-3"	17	417919	Unreliable	2.4	6.5	1.0	Unreliable	2.4	6.6	1.0	0.0%
	"2019"	"2019"	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"White"	"2106-3"	16	726352	Unreliable	1.3	3.6	0.6	Unreliable	1.4	3.9	0.6	0.0%
	"2019"	"2019"	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"White"	"2106-3"	15	451775	Unreliable	1.9	5.5	0.9	Unreliable	1.9	5.5	0.9	0.0%
	"2019"	"2019"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	10	84320	Unreliable	5.7	21.8	3.8	Unreliable	5.7	22.0	3.8	0.0%
	"2019"	"2019"	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"White"	"2106-3"	11	513880	Unreliable	1.1	3.8	0.6	Unreliable	1.1	4.1	0.7	0.0%
	"2019"	"2019"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	17	78265	Unreliable	12.7	34.8	5.3	Unreliable	11.8	33.4	5.1	0.0%
	"2019"	"2019"	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"White"	"2106-3"	16	599465	Unreliable	1.5	4.3	0.7	Unreliable	1.7	4.9	0.8	0.0%
	"2019"	"2019"	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"White"	"2106-3"	25	617337	4.0	2.6	6.0	0.8	4.0	2.5	5.9	0.8	0.0%
	"2019"	"2019"	"Colorado"	"08"	"Jefferson County, CO"	"08059"	"Large Fringe Metro"	"2"	"White"	"2106-3"	11	541941	Unreliable	1.0	3.6	0.6	Unreliable	1.1	4.1	0.7	0.0%
	"2019"	"2019"	"Colorado"	"08"	"Pueblo County, CO"	"08101"	"Small Metro"	"4"	"White"	"2106-3"	10	154342	Unreliable	3.1	11.9	2.0	Unreliable	3.1	11.9	2.1	0.0%
	"2019"	"2019"	"Connecticut"	"09"	"Fairfield County, CT"	"09001"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	11	129086	Unreliable	4.3	15.2	2.6	Unreliable	4.1	14.8	2.5	0.0%
	"2019"	"2019"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	11	149165	Unreliable	3.7	13.2	2.2	Unreliable	3.3	12.0	2.0	0.0%
	"2019"	"2019"	"Connecticut"	"09"	"Hartford County, CT"	"09003"	"Large Central Metro"	"1"	"White"	"2106-3"	10	679325	Unreliable	0.7	2.7	0.5	Unreliable	0.8	3.1	0.5	0.0%
	"2019"	"2019"	"Connecticut"	"09"	"New Haven County, CT"	"09009"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	15	138658	Unreliable	6.1	17.8	2.8	Unreliable	5.9	18.0	2.8	0.0%
	"2019"	"2019"	"Delaware"	"10"	"New Castle County, DE"	"10003"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	30	153877	19.5	13.2	27.8	3.6	19.6	13.2	28.0	3.6	0.0%
	"2019"	"2019"	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	124	334846	37.0	30.5	43.6	3.3	36.5	30.0	43.1	3.3	0.1%
	"2019"	"2019"	"Florida"	"12"	"Brevard County, FL"	"12009"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	14	69794	Unreliable	11.0	33.7	5.4	Unreliable	11.2	36.0	5.7	0.0%
	"2019"	"2019"	"Florida"	"12"	"Brevard County, FL"	"12009"	"Medium Metro"	"3"	"White"	"2106-3"	15	510283	Unreliable	1.6	4.8	0.8	Unreliable	1.9	5.8	0.9	0.0%
	"2019"	"2019"	"Florida"	"12"	"Broward County, FL"	"12011"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	70	604561	11.6	9.0	14.6	1.4	11.3	8.8	14.3	1.4	0.1%
	"2019"	"2019"	"Florida"	"12"	"Broward County, FL"	"12011"	"Large Fringe Metro"	"2"	"White"	"2106-3"	32	1252589	2.6	1.7	3.6	0.5	2.8	1.9	4.0	0.5	0.0%
	"2019"	"2019"	"Florida"	"12"	"Duval County, FL"	"12031"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	92	305425	30.1	24.3	36.9	3.1	30.1	24.2	37.0	3.2	0.1%
	"2019"	"2019"	"Florida"	"12"	"Duval County, FL"	"12031"	"Large Central Metro"	"1"	"White"	"2106-3"	25	594169	4.2	2.7	6.2	0.8	4.6	2.9	6.8	0.9	0.0%
	"2019"	"2019"	"Florida"	"12"	"Escambia County, FL"	"12033"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	13	77371	Unreliable	8.9	28.7	4.7	Unreliable	8.5	27.2	4.5	0.0%
	"2019"	"2019"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	33	275774	12.0	8.2	16.8	2.1	11.5	7.8	16.2	2.0	0.0%
	"2019"	"2019"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Large Central Metro"	"1"	"White"	"2106-3"	21	1114006	1.9	1.2	2.9	0.4	2.0	1.2	3.0	0.4	0.0%
	"2019"	"2019"	"Florida"	"12"	"Lee County, FL"	"12071"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	12	73745	Unreliable	8.4	28.4	4.7	Unreliable	7.6	25.8	4.3	0.0%
	"2019"	"2019"	"Florida"	"12"	"Leon County, FL"	"12073"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	15	96674	Unreliable	8.7	25.6	4.0	Unreliable	6.2	20.0	3.3	0.0%
	"2019"	"2019"	"Florida"	"12"	"Manatee County, FL"	"12081"	"Medium Metro"	"3"	"White"	"2106-3"	10	351161	Unreliable	1.4	5.2	0.9	Unreliable	2.0	7.9	1.4	0.0%
	"2019"	"2019"	"Florida"	"12"	"Marion County, FL"	"12083"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	11	51700	Unreliable	10.6	38.1	6.4	Unreliable	10.6	38.1	6.5	0.0%
	"2019"	"2019"	"Florida"	"12"	"Marion County, FL"	"12083"	"Medium Metro"	"3"	"White"	"2106-3"	17	304295	Unreliable	3.3	8.9	1.4	Unreliable	3.6	10.6	1.7	0.0%
	"2019"	"2019"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	117	492199	23.8	19.5	28.1	2.2	22.9	18.7	27.2	2.2	0.1%
	"2019"	"2019"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Large Central Metro"	"1"	"White"	"2106-3"	55	2164365	2.5	1.9	3.3	0.3	2.6	2.0	3.5	0.4	0.0%
	"2019"	"2019"	"Florida"	"12"	"Orange County, FL"	"12095"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	42	328721	12.8	9.2	17.3	2.0	12.2	8.7	16.5	1.9	0.0%
	"2019"	"2019"	"Florida"	"12"	"Orange County, FL"	"12095"	"Large Central Metro"	"1"	"White"	"2106-3"	32	967066	3.3	2.3	4.7	0.6	3.0	2.1	4.3	0.5	0.0%
	"2019"	"2019"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	54	306357	17.6	13.2	23.0	2.4	17.3	13.0	22.7	2.4	0.0%
	"2019"	"2019"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"Large Fringe Metro"	"2"	"White"	"2106-3"	28	1131604	2.5	1.6	3.6	0.5	2.9	1.9	4.3	0.6	0.0%
	"2019"	"2019"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"Large Central Metro"	"1"	"Black or African American"	"2054-5"	19	113584	Unreliable	10.1	26.1	3.8	Unreliable	10.7	28.6	4.2	0.0%
	"2019"	"2019"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"Large Central Metro"	"1"	"White"	"2106-3"	12	817438	Unreliable	0.8	2.6	0.4	Unreliable	0.9	3.2	0.5	0.0%
	"2019"	"2019"	"Florida"	"12"	"Polk County, FL"	"12105"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	21	123138	17.1	10.6	26.1	3.7	17.7	10.9	27.0	3.9	0.0%
	"2019"	"2019"	"Florida"	"12"	"Polk County, FL"	"12105"	"Medium Metro"	"3"	"White"	"2106-3"	10	580180	Unreliable	0.8	3.2	0.5	Unreliable	0.8	3.5	0.6	0.0%
	"2019"	"2019"	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Medium Metro"	"3"	"White"	"2106-3"	11	245440	Unreliable	2.2	8.0	1.4	Unreliable	3.0	10.8	1.8	0.0%
	"2019"	"2019"	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	12	67209	Unreliable	9.2	31.2	5.2	Unreliable	8.0	27.0	4.5	0.0%
	"2019"	"2019"	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"White"	"2106-3"	12	470550	Unreliable	1.3	4.5	0.7	Unreliable	1.4	5.1	0.9	0.0%
	"2019"	"2019"	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Black or African American"	"2054-5"	22	86816	25.3	15.9	38.4	5.4	24.8	15.3	37.8	5.4	0.0%
	"2019"	"2019"	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Black or African American"	"2054-5"	20	122292	16.4	10.0	25.3	3.7	14.5	8.8	22.3	3.3	0.0%
	"2019"	"2019"	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	30	217249	13.8	9.3	19.7	2.5	13.0	8.7	18.7	2.4	0.0%
	"2019"	"2019"	"Georgia"	"13"	"Cobb County, GA"	"13067"	"Large Fringe Metro"	"2"	"Black or African American"	"2054-5"	10	225739	Unreliable	2.1	8.1	1.4	Unreliable	2.0	7.5	1.3	0.0%
